Date,Demand,Socal Citygate,Outage,Wind,Solar,Sp LMP
3/14/2024,19351,1.78,16691,3799,11055,22.1
3/14/2024,21449,1.78,16691,3368,8463,45.47
3/14/2024,23419,1.78,16691,3375,2169,49.61
3/14/2024,25273,1.78,16691,3397,66,49.75
3/14/2024,25358,1.78,16691,3468,56,48.44
3/14/2024,24805,1.78,16691,3325,47,44.26
3/14/2024,23441,1.78,16691,3210,40,35.48
3/14/2024,22492,1.78,16691,3220,44,30.19
3/15/2024,21509,1.66,17486,3028,57,27.69
3/15/2024,20738,1.66,17486,3057,63,27.24
3/15/2024,20292,1.66,17486,2745,74,27.92
3/15/2024,20282,1.66,17486,2668,72,31.68
3/15/2024,20410,1.66,17486,2614,69,42.04
3/15/2024,21454,1.66,17486,2495,69,52.08
3/15/2024,23440,1.66,17486,2548,81,56.05
3/15/2024,24706,1.66,17486,2423,1066,36.03
3/15/2024,24332,1.66,17486,2410,6198,32.56
3/15/2024,22409,1.66,17486,2453,9042,29.14
3/15/2024,19902,1.66,17486,2727,8667,26.96
3/15/2024,19352,1.66,17486,2481,9194,29.34
3/15/2024,19403,1.66,17486,2287,9564,28.28
3/15/2024,19959,1.66,17486,2464,10858,23.08
3/15/2024,19772,1.66,17486,2382,10093,27.07
3/15/2024,19383,1.66,17486,2040,9002,29.44
3/15/2024,19921,1.66,17486,1770,7610,39.67
3/15/2024,21685,1.66,17486,1016,5422,52.56
3/15/2024,23282,1.66,17486,691,1325,61.35
3/15/2024,24802,1.66,17486,552,-34,61.21
3/15/2024,24545,1.66,17486,484,-37,60.14
3/15/2024,24047,1.66,17486,474,-30,57.48
3/15/2024,22937,1.66,17486,615,1,52.13
3/15/2024,21861,1.66,17486,483,7,43.38
3/16/2024,21013,1.66,17801,435,-16,43.67
3/16/2024,20139,1.66,17801,331,-45,40.99
3/16/2024,19489,1.66,17801,378,-57,39.39
3/16/2024,19418,1.66,17801,589,-35,39.3
3/16/2024,19219,1.66,17801,676,-37,46.37
3/16/2024,19768,1.66,17801,801,-53,57.44
3/16/2024,20776,1.66,17801,1006,-42,46.99
3/16/2024,21501,1.66,17801,1131,1150,25.65
3/16/2024,21357,1.66,17801,1054,7381,17.64
3/16/2024,20355,1.66,17801,1189,11130,10.18
3/16/2024,18896,1.66,17801,1120,12498,3.97
3/16/2024,17974,1.66,17801,1257,12537,0.46
3/16/2024,16799,1.66,17801,1150,11756,5.21
3/16/2024,16750,1.66,17801,859,10566,7.71
3/16/2024,16630,1.66,17801,676,9347,22.61
3/16/2024,16819,1.66,17801,735,8865,24.1
3/16/2024,17501,1.66,17801,992,7680,34.58
3/16/2024,19343,1.66,17801,1162,5968,45.81
3/16/2024,21494,1.66,17801,1252,1978,50.78
3/16/2024,23065,1.66,17801,1522,93,46.54
3/16/2024,23065,1.66,17801,1797,129,46.02
3/16/2024,22733,1.66,17801,1920,144,43.58
3/16/2024,21850,1.66,17801,2112,119,41.64
3/16/2024,20747,1.66,17801,2356,125,38.54
3/17/2024,20402,1.66,18430,1622,111,35.29
3/17/2024,19467,1.66,18430,1248,105,35.2
3/17/2024,18921,1.66,18430,1399,117,36.33
3/17/2024,18585,1.66,18430,1384,86,38.62
3/17/2024,18540,1.66,18430,1284,68,43.2
3/17/2024,18834,1.66,18430,1474,27,47.32
3/17/2024,19711,1.66,18430,1516,21,37.87
3/17/2024,20193,1.66,18430,1337,2087,9.29
3/17/2024,19980,1.66,18430,1028,9652,-12.19
3/17/2024,18389,1.66,18430,822,12719,-18.51
3/17/2024,18125,1.66,18430,711,12793,-42.89
3/17/2024,17569,1.66,18430,565,11774,-47.01
3/17/2024,17270,1.66,18430,620,11692,-44.72
3/17/2024,17291,1.66,18430,728,11536,-46.94
3/17/2024,16416,1.66,18430,716,10614,-47.2
3/17/2024,15564,1.66,18430,700,9226,-25.7
3/17/2024,17214,1.66,18430,788,9592,14.3
3/17/2024,18823,1.66,18430,1006,8364,41.59
3/17/2024,21342,1.66,18430,1112,2337,44.32
3/17/2024,23355,1.66,18430,1341,82,42.69
3/17/2024,23373,1.66,18430,1467,37,42.47
3/17/2024,22571,1.66,18430,1482,30,42
3/17/2024,21486,1.66,18430,1356,49,35.97
3/17/2024,20468,1.66,18430,1296,66,41.03
3/18/2024,20097,1.49,18502,1283,73,36.73
3/18/2024,19729,1.49,18502,1284,20,33.01
3/18/2024,19236,1.49,18502,948,-25,33.7
3/18/2024,18978,1.49,18502,657,-45,40.14
3/18/2024,19465,1.49,18502,697,-45,47.73
3/18/2024,20820,1.49,18502,863,-37,46.41
3/18/2024,22893,1.49,18502,955,-12,42.62
3/18/2024,24478,1.49,18502,773,2135,18.98
3/18/2024,24498,1.49,18502,604,9683,-8.13
3/18/2024,22914,1.49,18502,711,13072,-3.94
3/18/2024,22342,1.49,18502,875,14218,-6.43
3/18/2024,21291,1.49,18502,1188,14232,-9.57
3/18/2024,20617,1.49,18502,1543,13932,-5.81
3/18/2024,20332,1.49,18502,1402,12533,9.69
3/18/2024,20730,1.49,18502,899,12483,10.57
3/18/2024,21462,1.49,18502,975,11802,24.07
3/18/2024,22160,1.49,18502,754,10124,36.86
3/18/2024,23149,1.49,18502,814,8488,48.64
3/18/2024,24052,1.49,18502,1104,2417,50.77
3/18/2024,25480,1.49,18502,1226,5,47.14
3/18/2024,25354,1.49,18502,1142,-11,51.34
3/18/2024,24640,1.49,18502,918,26,53.23
3/18/2024,23015,1.49,18502,1144,23,53.87
3/18/2024,21651,1.49,18502,1261,34,34.55
3/19/2024,21343,1.54,17681,1268,50,34.55
3/19/2024,20632,1.54,17681,1564,61,31.29
3/19/2024,20619,1.54,17681,1698,67,31.9
3/19/2024,20225,1.54,17681,1642,72,33.69
3/19/2024,20039,1.54,17681,1639,52,42.85
3/19/2024,20884,1.54,17681,1964,89,59.05
3/19/2024,22718,1.54,17681,2230,82,38.48
3/19/2024,23922,1.54,17681,1942,2565,9.53
3/19/2024,23895,1.54,17681,1506,10188,-8.63
3/19/2024,22820,1.54,17681,1106,14089,-21.2
3/19/2024,21460,1.54,17681,757,14413,-17.7
3/19/2024,20740,1.54,17681,750,14702,-20.42
3/19/2024,20044,1.54,17681,702,14720,-26.66
3/19/2024,19425,1.54,17681,598,14402,-29.02
3/19/2024,18602,1.54,17681,604,13581,-13.88
3/19/2024,18393,1.54,17681,690,12655,-6.51
3/19/2024,19810,1.54,17681,945,12268,21.1
3/19/2024,21842,1.54,17681,1316,10482,48.4
3/19/2024,24043,1.54,17681,1817,2896,41.07
3/19/2024,25606,1.54,17681,2578,104,33.63
3/19/2024,25359,1.54,17681,3118,104,34.46
3/19/2024,24507,1.54,17681,3161,91,30.8
3/19/2024,22834,1.54,17681,2996,125,30.31
3/19/2024,21473,1.54,17681,2842,122,28.33
3/20/2024,20948,1.52,16984,2839,130,28.37
3/20/2024,20479,1.52,16984,3059,126,29.4
3/20/2024,19839,1.52,16984,3370,113,25.38
3/20/2024,19488,1.52,16984,3532,94,26.36
3/20/2024,19732,1.52,16984,3586,101,39.08
3/20/2024,20851,1.52,16984,3351,85,50.95
3/20/2024,22642,1.52,16984,3113,32,45.03
3/20/2024,24124,1.52,16984,2677,2660,0.39
3/20/2024,24243,1.52,16984,2095,10817,-22.94
3/20/2024,22841,1.52,16984,1690,14227,-32.81
3/20/2024,22195,1.52,16984,1849,14286,-39.08
3/20/2024,20825,1.52,16984,1772,14360,-42.55
3/20/2024,20106,1.52,16984,1813,14218,-47.49
3/20/2024,19595,1.52,16984,2056,13902,-52.48
3/20/2024,18659,1.52,16984,2235,13043,-50.62
3/20/2024,18698,1.52,16984,2452,12273,-47.03
3/20/2024,19782,1.52,16984,2599,11337,-0.64
3/20/2024,22048,1.52,16984,3285,10378,39.46
3/20/2024,24038,1.52,16984,3680,2854,35.93
3/20/2024,25418,1.52,16984,4107,171,34.64
3/20/2024,25240,1.52,16984,4263,134,32.21
3/20/2024,24540,1.52,16984,4167,132,28.61
3/20/2024,22995,1.52,16984,4229,159,26.72
3/20/2024,21870,1.52,16984,4122,171,29.01
3/21/2024,20993,1.51,16992,4283,174,27.03
3/21/2024,20230,1.51,16992,4014,147,24.2
3/21/2024,19694,1.51,16992,4056,103,23.8
3/21/2024,19532,1.51,16992,3935,72,29.72
3/21/2024,19699,1.51,16992,3565,58,39.22
3/21/2024,20774,1.51,16992,3259,36,46.09
3/21/2024,22747,1.51,16992,2956,65,33.31
3/21/2024,23882,1.51,16992,2704,2823,5.33
3/21/2024,23827,1.51,16992,2508,11648,-22.99
3/21/2024,22866,1.51,16992,2443,13993,-43.29
3/21/2024,21477,1.51,16992,2272,13672,-51.21
3/21/2024,19749,1.51,16992,2012,13170,-54.34
3/21/2024,18910,1.51,16992,1924,12853,-54.26
3/21/2024,18494,1.51,16992,2256,12758,-54.33
3/21/2024,18618,1.51,16992,2455,12406,-49.1
3/21/2024,19289,1.51,16992,2905,12428,-42.52
3/21/2024,20490,1.51,16992,3133,11669,-3.43
3/21/2024,22404,1.51,16992,3492,10055,34.86
3/21/2024,23832,1.51,16992,3568,2957,38.95
3/21/2024,25417,1.51,16992,3827,64,37.43
3/21/2024,25478,1.51,16992,3772,-30,36.17
3/21/2024,24724,1.51,16992,4063,-6,31.67
3/21/2024,23114,1.51,16992,4017,-8,28.82
3/21/2024,21752,1.51,16992,3794,-28,29.76
3/22/2024,20947,1.39,16922,3490,-32,30.58
3/22/2024,20406,1.39,16922,3141,-40,30
3/22/2024,19921,1.39,16922,3140,-8,29.15
3/22/2024,19688,1.39,16922,3424,42,29.39
3/22/2024,19605,1.39,16922,3385,10,34.47
3/22/2024,20805,1.39,16922,2579,-35,49.41
3/22/2024,22930,1.39,16922,2313,-32,46.32
3/22/2024,24086,1.39,16922,2163,2450,33.43
3/22/2024,23735,1.39,16922,1444,9022,10.59
3/22/2024,22470,1.39,16922,1303,13656,-7.24
3/22/2024,21905,1.39,16922,1610,14781,-16.96
3/22/2024,21062,1.39,16922,1800,14370,-23.21
3/22/2024,20917,1.39,16922,1807,14058,-16.73
3/22/2024,21541,1.39,16922,2026,14064,-13.78
3/22/2024,22074,1.39,16922,2134,14416,-16.04
3/22/2024,22029,1.39,16922,2152,13493,-8.82
3/22/2024,21897,1.39,16922,2276,12258,15.29
3/22/2024,22838,1.39,16922,2582,9858,31.7
3/22/2024,23725,1.39,16922,2581,2535,37.97
3/22/2024,24838,1.39,16922,2556,10,37.55
3/22/2024,24632,1.39,16922,2900,97,32.22
3/22/2024,23944,1.39,16922,2989,67,28.69
3/22/2024,22778,1.39,16922,2934,44,28.14
3/22/2024,21598,1.39,16922,2808,26,28.29
3/23/2024,20958,1.39,17666,3006,-24,28.04
3/23/2024,20226,1.39,17666,3109,-37,28.17
3/23/2024,19683,1.39,17666,3066,-42,27.71
3/23/2024,19356,1.39,17666,2868,-52,28.81
3/23/2024,19154,1.39,17666,2746,-51,29.2
3/23/2024,19515,1.39,17666,2755,-51,34.14
3/23/2024,20372,1.39,17666,2600,-49,34.11
3/23/2024,20728,1.39,17666,2345,948,27.18
3/23/2024,20865,1.39,17666,2641,4338,29.98
3/23/2024,20811,1.39,17666,2955,6336,6.54
3/23/2024,20771,1.39,17666,3417,10342,-8.02
3/23/2024,20888,1.39,17666,3783,11897,-6.54
3/23/2024,20620,1.39,17666,4091,12363,-4.82
3/23/2024,20417,1.39,17666,4479,11902,-12.37
3/23/2024,19548,1.39,17666,5070,10535,-16.78
3/23/2024,19697,1.39,17666,5282,10001,-41.87
3/23/2024,19315,1.39,17666,5096,8588,-12.25
3/23/2024,20676,1.39,17666,5517,7082,15.42
3/23/2024,21621,1.39,17666,5158,2149,24.37
3/23/2024,23327,1.39,17666,4644,11,28.18
3/23/2024,23361,1.39,17666,4510,-39,24.52
3/23/2024,22979,1.39,17666,4605,-27,20.6
3/23/2024,22028,1.39,17666,5150,-35,16.89
3/23/2024,21202,1.39,17666,5054,-27,19.16
3/24/2024,20652,1.39,16359,4691,-22,17.13
3/24/2024,20248,1.39,16359,4736,-22,11.42
3/24/2024,19443,1.39,16359,4579,-26,17.6
3/24/2024,19336,1.39,16359,4586,-7,11.11
3/24/2024,19222,1.39,16359,4725,0,12.12
3/24/2024,19248,1.39,16359,4733,9,15.98
3/24/2024,19761,1.39,16359,4876,68,12.42
3/24/2024,20109,1.39,16359,4422,2227,2.21
3/24/2024,20404,1.39,16359,3893,7434,-4.16
3/24/2024,19647,1.39,16359,3513,10581,-20.25
3/24/2024,19107,1.39,16359,3334,12000,-41.4
3/24/2024,18273,1.39,16359,3320,12296,-42.34
3/24/2024,16895,1.39,16359,3201,11207,-31.3
3/24/2024,17312,1.39,16359,3586,11524,-24.68
3/24/2024,17270,1.39,16359,3819,11094,-16.88
3/24/2024,17524,1.39,16359,4273,9167,-5.23
3/24/2024,18832,1.39,16359,4510,8214,4.43
3/24/2024,20189,1.39,16359,4901,6631,14.79
3/24/2024,21627,1.39,16359,5070,1963,26.79
3/24/2024,23533,1.39,16359,5125,177,27.98
3/24/2024,23652,1.39,16359,5440,147,26.71
3/24/2024,23241,1.39,16359,5232,27,23.6
3/24/2024,22068,1.39,16359,5224,14,21.14
3/24/2024,21006,1.39,16359,5173,24,23.37
3/25/2024,20239,1.47,17080,5077,68,24.01
3/25/2024,19824,1.47,17080,4986,65,19.99
3/25/2024,19760,1.47,17080,5316,110,15.02
3/25/2024,19663,1.47,17080,5026,93,18.88
3/25/2024,19944,1.47,17080,4853,103,26.62
3/25/2024,21151,1.47,17080,4779,65,29.71
3/25/2024,23257,1.47,17080,4849,79,23.63
3/25/2024,24595,1.47,17080,4335,3516,-0.52
3/25/2024,24545,1.47,17080,3882,10806,-24.86
3/25/2024,23050,1.47,17080,3537,13234,-41.36
3/25/2024,22111,1.47,17080,3210,14040,-43.99
3/25/2024,20844,1.47,17080,3038,13235,-44.07
3/25/2024,20169,1.47,17080,3130,12768,-47.36
3/25/2024,19527,1.47,17080,2865,12383,-45.42
3/25/2024,18967,1.47,17080,2807,12459,-41.09
3/25/2024,19575,1.47,17080,3194,12294,-9.13
3/25/2024,20316,1.47,17080,3443,11244,9.74
3/25/2024,21820,1.47,17080,3813,8267,33.52
3/25/2024,23311,1.47,17080,4116,2487,36.62
3/25/2024,25011,1.47,17080,3925,78,38.32
3/25/2024,24972,1.47,17080,4329,38,33.5
3/25/2024,24275,1.47,17080,4430,59,29.69
3/25/2024,22982,1.47,17080,4409,70,25.57
3/25/2024,21592,1.47,17080,4595,63,27.61
3/26/2024,21043,1.56,16402,4849,102,22.8
3/26/2024,20323,1.56,16402,5176,112,22.45
3/26/2024,20243,1.56,16402,5200,107,22.23
3/26/2024,20048,1.56,16402,5104,67,26.58
3/26/2024,20084,1.56,16402,4897,26,30.76
3/26/2024,21183,1.56,16402,4721,27,37.27
3/26/2024,23167,1.56,16402,4363,41,39.33
3/26/2024,24553,1.56,16402,3710,3238,6.1
3/26/2024,24021,1.56,16402,3547,11434,-14.83
3/26/2024,22859,1.56,16402,3395,14249,-26.79
3/26/2024,22306,1.56,16402,3120,14173,-39.67
3/26/2024,21311,1.56,16402,2908,14231,-40.84
3/26/2024,20232,1.56,16402,2860,13834,-40.85
3/26/2024,19940,1.56,16402,3037,13671,-41.04
3/26/2024,19221,1.56,16402,2978,12968,-41.69
3/26/2024,18350,1.56,16402,2877,12154,-40.26
3/26/2024,18598,1.56,16402,3201,11525,-17.71
3/26/2024,20479,1.56,16402,3558,10316,26.83
3/26/2024,22786,1.56,16402,3808,3674,31.14
3/26/2024,24849,1.56,16402,3592,64,33.58
3/26/2024,25062,1.56,16402,3840,30,41.35
3/26/2024,24281,1.56,16402,4189,54,37.21
3/26/2024,22997,1.56,16402,4411,47,30.84
3/26/2024,21622,1.56,16402,4830,56,26.61
3/27/2024,20898,1.58,15568,4706,45,27.13
3/27/2024,20552,1.58,15568,4365,29,26.22
3/27/2024,20132,1.58,15568,3474,5,27.73
3/27/2024,20095,1.58,15568,3034,-13,31.09
3/27/2024,20511,1.58,15568,3279,-27,34.65
3/27/2024,21854,1.58,15568,3055,-41,47.69
3/27/2024,23622,1.58,15568,2911,7,29.98
3/27/2024,24748,1.58,15568,2815,3896,-10.12
3/27/2024,25095,1.58,15568,2114,11926,-25.96
3/27/2024,23622,1.58,15568,1266,13134,-26.78
3/27/2024,23002,1.58,15568,1139,13092,-33.24
3/27/2024,22635,1.58,15568,1101,13364,-34.32
3/27/2024,22257,1.58,15568,991,12927,-40.29
3/27/2024,22088,1.58,15568,870,12556,-44.09
3/27/2024,21237,1.58,15568,1082,11253,-42.92
3/27/2024,21356,1.58,15568,1515,10526,-35.02
3/27/2024,21863,1.58,15568,1847,9999,-14.76
3/27/2024,23157,1.58,15568,2150,8112,31.18
3/27/2024,24132,1.58,15568,2450,2358,30.29
3/27/2024,25495,1.58,15568,2363,41,36.56
3/27/2024,25414,1.58,15568,2492,7,53.52
3/27/2024,24538,1.58,15568,2456,6,55.4
3/27/2024,23282,1.58,15568,2608,17,55.32
3/27/2024,22191,1.58,15568,3092,23,62.72
3/28/2024,21528,1.7,15835,3574,48,38.9
3/28/2024,20683,1.7,15835,3593,52,33.16
3/28/2024,20099,1.7,15835,3852,48,45.19
3/28/2024,19700,1.7,15835,4076,32,38.84
3/28/2024,20147,1.7,15835,4139,3,37.89
3/28/2024,21399,1.7,15835,3778,-30,51.64
3/28/2024,23254,1.7,15835,3268,7,35.55
3/28/2024,24494,1.7,15835,3063,2866,-3.87
3/28/2024,24763,1.7,15835,2934,8440,-15.12
3/28/2024,23754,1.7,15835,2902,10899,-27.17
3/28/2024,22760,1.7,15835,2819,12003,-39.63
3/28/2024,21923,1.7,15835,2925,11787,-46.29
3/28/2024,20848,1.7,15835,2950,11626,-45.6
3/28/2024,19975,1.7,15835,2906,11178,-46.19
3/28/2024,19947,1.7,15835,3053,10560,-42.88
3/28/2024,19660,1.7,15835,3153,10185,-25.34
3/28/2024,20375,1.7,15835,3896,9620,9.84
3/28/2024,21631,1.7,15835,4365,6361,25.72
3/28/2024,23295,1.7,15835,4273,1604,28.97
3/28/2024,24959,1.7,15835,4261,34,31.17
3/28/2024,24826,1.7,15835,4297,2,32.66
3/28/2024,24162,1.7,15835,4561,-10,40.13
3/28/2024,22900,1.7,15835,4500,-8,41.86
3/28/2024,22005,1.7,15835,4451,-43,35.73
3/29/2024,21024,1.69,15282,3986,-52,37
3/29/2024,20423,1.69,15282,3855,-55,34.73
3/29/2024,19796,1.69,15282,3555,-55,32.8
3/29/2024,19654,1.69,15282,3539,-56,33.55
3/29/2024,19966,1.69,15282,3808,-56,41.52
3/29/2024,20878,1.69,15282,3579,-53,39.18
3/29/2024,22560,1.69,15282,3448,28,24.52
3/29/2024,24053,1.69,15282,3397,3762,-27.57
3/29/2024,25085,1.69,15282,2806,9369,-59.8
3/29/2024,24527,1.69,15282,2543,11372,-51.13
3/29/2024,23296,1.69,15282,2394,12193,-56.37
3/29/2024,22491,1.69,15282,2564,12154,-56.08
3/29/2024,22167,1.69,15282,3113,11465,-57.38
3/29/2024,22046,1.69,15282,2911,10852,-56.79
3/29/2024,21349,1.69,15282,2751,10419,-44.77
3/29/2024,20994,1.69,15282,2990,9719,-31.54
3/29/2024,21402,1.69,15282,3489,8511,0.52
3/29/2024,22281,1.69,15282,3924,6403,32.7
3/29/2024,23693,1.69,15282,3952,1740,33.17
3/29/2024,24976,1.69,15282,3644,136,36.55
3/29/2024,24982,1.69,15282,3405,59,37.63
3/29/2024,24301,1.69,15282,3311,-1,37.11
3/29/2024,23118,1.69,15282,3369,-1,38.48
3/29/2024,22145,1.69,15282,3410,-30,60.94
3/30/2024,21239,1.69,15352,3068,-30,54.67
3/30/2024,20514,1.69,15352,2675,-15,61.28
3/30/2024,19841,1.69,15352,2062,-42,45.33
3/30/2024,19791,1.69,15352,1675,-35,69.42
3/30/2024,19592,1.69,15352,1366,-42,70.66
3/30/2024,19871,1.69,15352,1175,-46,70.71
3/30/2024,20532,1.69,15352,1286,42,44.82
3/30/2024,21324,1.69,15352,1196,2684,25.61
3/30/2024,22444,1.69,15352,1398,7509,29.43
3/30/2024,22365,1.69,15352,1492,9750,37.35
3/30/2024,22037,1.69,15352,1764,10355,30.79
3/30/2024,21771,1.69,15352,2080,11374,21.07
3/30/2024,21462,1.69,15352,2611,10985,18.5
3/30/2024,20782,1.69,15352,2785,10534,20.34
3/30/2024,19748,1.69,15352,2751,9061,29.44
3/30/2024,19660,1.69,15352,2566,7258,28.66
3/30/2024,19540,1.69,15352,2494,5770,30.09
3/30/2024,21341,1.69,15352,2452,3142,35.96
3/30/2024,22754,1.69,15352,2637,899,43.49
3/30/2024,23814,1.69,15352,2456,-29,43.47
3/30/2024,24057,1.69,15352,2422,-40,42.45
3/30/2024,23665,1.69,15352,2469,-46,42.27
3/30/2024,22733,1.69,15352,2512,-55,50.33
3/30/2024,21627,1.69,15352,2335,-55,51.91
3/31/2024,20971,1.69,14466,2203,-56,34.89
3/31/2024,20378,1.69,14466,2137,-54,27.35
3/31/2024,19870,1.69,14466,2075,-52,28.76
3/31/2024,19467,1.69,14466,1845,-54,29.68
3/31/2024,19368,1.69,14466,1869,-56,36.51
3/31/2024,19485,1.69,14466,1717,-57,44.6
3/31/2024,19979,1.69,14466,1547,10,30.88
3/31/2024,20402,1.69,14466,1443,3003,11.34
3/31/2024,21089,1.69,14466,1509,9812,4.04
3/31/2024,20460,1.69,14466,1514,12496,-10.81
3/31/2024,19480,1.69,14466,1304,13152,-11.11
3/31/2024,18649,1.69,14466,1433,12834,-12.03
3/31/2024,18486,1.69,14466,1798,11891,-12.13
3/31/2024,17813,1.69,14466,1706,11139,-9.85
3/31/2024,17780,1.69,14466,1822,10278,-10.5
3/31/2024,18208,1.69,14466,2138,9228,-11.29
3/31/2024,17929,1.69,14466,2232,7764,10.91
3/31/2024,18914,1.69,14466,2405,5903,16.36
3/31/2024,20592,1.69,14466,2210,1743,27.09
3/31/2024,22647,1.69,14466,1974,-19,31.17
3/31/2024,23124,1.69,14466,2030,-37,30.88
3/31/2024,22683,1.69,14466,2063,-34,29.98
3/31/2024,21577,1.69,14466,2005,-37,33.47
3/31/2024,20320,1.69,14466,1906,-18,28.29
4/1/2024,19912,1.68,16788,1841,-9,29.21
4/1/2024,19390,1.68,16788,1106,-16,34.99
4/1/2024,19310,1.68,16788,929,-34,41.43
4/1/2024,19340,1.68,16788,1017,-49,41.92
4/1/2024,19730,1.68,16788,1024,-37,42.99
4/1/2024,20913,1.68,16788,945,-29,49.99
4/1/2024,22836,1.68,16788,1142,14,39.64
4/1/2024,23900,1.68,16788,1178,2691,26.77
4/1/2024,23109,1.68,16788,1235,8594,12.33
4/1/2024,21246,1.68,16788,1315,12591,-17.61
4/1/2024,19485,1.68,16788,1442,13295,-22.4
4/1/2024,19182,1.68,16788,1409,13518,-24.42
4/1/2024,18555,1.68,16788,1282,13846,-31.96
4/1/2024,18848,1.68,16788,1716,13350,-39.62
4/1/2024,18553,1.68,16788,1870,13079,-20.36
4/1/2024,18818,1.68,16788,1840,13373,-16.17
4/1/2024,18905,1.68,16788,2121,11238,-0.68
4/1/2024,20755,1.68,16788,2709,9441,29.36
4/1/2024,22920,1.68,16788,2966,3913,31.34
4/1/2024,24635,1.68,16788,3496,202,36.38
4/1/2024,24486,1.68,16788,3761,73,31.89
4/1/2024,23625,1.68,16788,3336,18,29.98
4/1/2024,22187,1.68,16788,3129,25,24.24
4/1/2024,20955,1.68,16788,2847,30,27.88
4/2/2024,20708,1.93,18756,2564,55,25.83
4/2/2024,20401,1.93,18756,2363,62,32.52
4/2/2024,19821,1.93,18756,1762,55,32.34
4/2/2024,19630,1.93,18756,1666,26,17.49
4/2/2024,20085,1.93,18756,1399,-34,32.55
4/2/2024,21342,1.93,18756,1177,-44,44.98
4/2/2024,23116,1.93,18756,1062,102,31.49
4/2/2024,23774,1.93,18756,887,4992,-31.34
4/2/2024,23308,1.93,18756,842,11760,-54.69
4/2/2024,22546,1.93,18756,920,13479,-57.97
4/2/2024,20802,1.93,18756,923,12947,-66.09
4/2/2024,20375,1.93,18756,930,12810,-55.13
4/2/2024,20269,1.93,18756,888,12985,-71.69
4/2/2024,20051,1.93,18756,806,12670,-74.78
4/2/2024,19293,1.93,18756,862,11896,-71.82
4/2/2024,18148,1.93,18756,768,10693,-54.33
4/2/2024,18994,1.93,18756,751,9904,-18.15
4/2/2024,21262,1.93,18756,682,10148,38.81
4/2/2024,23440,1.93,18756,786,4670,39.84
4/2/2024,25002,1.93,18756,953,155,36.32
4/2/2024,25142,1.93,18756,1130,-39,27.97
4/2/2024,23732,1.93,18756,1581,9,19.22
4/2/2024,22562,1.93,18756,1985,59,19.3
4/2/2024,21757,1.93,18756,2276,76,25.26
4/3/2024,20971,2.02,18329,2463,68,22.58
4/3/2024,20526,2.02,18329,2609,48,21.68
4/3/2024,19995,2.02,18329,2420,44,22.3
4/3/2024,19983,2.02,18329,2347,72,23.2
4/3/2024,19794,2.02,18329,1987,57,22.02
4/3/2024,20836,2.02,18329,1649,67,27.39
4/3/2024,22757,2.02,18329,1382,245,14.89
4/3/2024,23868,2.02,18329,986,5248,-34.74
4/3/2024,23762,2.02,18329,817,12246,-58.69
4/3/2024,22589,2.02,18329,707,13353,-63.97
4/3/2024,21690,2.02,18329,640,13520,-61.56
4/3/2024,21310,2.02,18329,710,13462,-60.65
4/3/2024,20753,2.02,18329,863,13512,-54.19
4/3/2024,20292,2.02,18329,1054,13556,-56.95
4/3/2024,19791,2.02,18329,1339,13304,-52.86
4/3/2024,20014,2.02,18329,1708,12712,-42.04
4/3/2024,20589,2.02,18329,1842,12068,-22.42
4/3/2024,22611,2.02,18329,2325,10827,33.77
4/3/2024,24289,2.02,18329,2969,4422,37.64
4/3/2024,25746,2.02,18329,3274,282,29.4
4/3/2024,25521,2.02,18329,3268,183,27.69
4/3/2024,24683,2.02,18329,3154,186,23.14
4/3/2024,23265,2.02,18329,2997,182,19.68
4/3/2024,21899,2.02,18329,2948,180,29.64
4/4/2024,21190,2.11,17200,2829,179,30.83
4/4/2024,20598,2.11,17200,3102,168,27.66
4/4/2024,20049,2.11,17200,3111,98,17.05
4/4/2024,19858,2.11,17200,2967,54,36.11
4/4/2024,20235,2.11,17200,2933,43,43.22
4/4/2024,21144,2.11,17200,2987,18,49.67
4/4/2024,23118,2.11,17200,2513,202,16.62
4/4/2024,24701,2.11,17200,2303,4405,-17.08
4/4/2024,25910,2.11,17200,2052,9936,-24.1
4/4/2024,25798,2.11,17200,2501,11572,-46.99
4/4/2024,26253,2.11,17200,2252,12624,-48.91
4/4/2024,25736,2.11,17200,2417,12148,-46.73
4/4/2024,25094,2.11,17200,2609,12393,-44.58
4/4/2024,24100,2.11,17200,3183,11271,-44.88
4/4/2024,23444,2.11,17200,3311,11536,-23.31
4/4/2024,22724,2.11,17200,3495,11164,-32.11
4/4/2024,23102,2.11,17200,3398,10608,-16.51
4/4/2024,23937,2.11,17200,3369,9277,29.19
4/4/2024,24472,2.11,17200,3456,3554,33.01
4/4/2024,26046,2.11,17200,3381,163,41.22
4/4/2024,25942,2.11,17200,3170,26,23.13
4/4/2024,25421,2.11,17200,3159,-38,18.75
4/4/2024,24076,2.11,17200,2850,-42,24.55
4/4/2024,22841,2.11,17200,2650,-55,26.13
4/5/2024,22323,2.56,17294,2515,-53,26.05
4/5/2024,21462,2.56,17294,2409,-56,18.42
4/5/2024,21164,2.56,17294,2457,-57,25.85
4/5/2024,21068,2.56,17294,2499,-57,44.26
4/5/2024,21247,2.56,17294,2422,-57,48.82
4/5/2024,22397,2.56,17294,2481,-57,59.04
4/5/2024,24116,2.56,17294,2575,116,28.03
4/5/2024,25274,2.56,17294,2621,4713,-23.35
